Date,Year,Adj Close,Volume,Symbol,Outstanding_Shares
2014-07-07,2014,568.9,1029354,MCX.NS,50.998
2014-07-08,2014,591.6,5274531,MCX.NS,50.998
2014-07-09,2014,599.5,3821981,MCX.NS,50.998
2014-07-10,2014,614.6,1885930,MCX.NS,50.998
2014-07-11,2014,594.5,1309319,MCX.NS,50.998
2014-07-14,2014,616.0,1004518,MCX.NS,50.998
2014-07-15,2014,670.3,3786932,MCX.NS,50.998
2014-07-16,2014,653.9,7797212,MCX.NS,50.998
2014-07-17,2014,691.9,3917072,MCX.NS,50.998
2014-07-18,2014,685.6,1253318,MCX.NS,50.998
2014-07-21,2014,739.6,9885185,MCX.NS,50.998
2014-07-22,2014,733.2,2354493,MCX.NS,50.998
2014-07-23,2014,735.0,1550329,MCX.NS,50.998
2014-07-24,2014,748.2,1791671,MCX.NS,50.998
2014-07-25,2014,726.1,1010501,MCX.NS,50.998
2014-07-28,2014,711.1,670632,MCX.NS,50.998
2014-07-30,2014,720.4,856886,MCX.NS,50.998
2014-07-31,2014,705.0,690615,MCX.NS,50.998
2014-08-01,2014,679.4,564564,MCX.NS,50.998
2014-08-04,2014,666.5,755804,MCX.NS,50.998
2014-08-05,2014,701.5,1256185,MCX.NS,50.998
2014-08-06,2014,685.6,654983,MCX.NS,50.998
2014-08-07,2014,723.1,1594081,MCX.NS,50.998
2014-08-08,2014,705.0,825702,MCX.NS,50.998
2014-08-11,2014,718.4,660329,MCX.NS,50.998
2014-08-12,2014,709.2,506040,MCX.NS,50.998
2014-08-13,2014,687.9,528650,MCX.NS,50.998
2014-08-14,2014,692.5,634505,MCX.NS,50.998
2014-08-18,2014,714.3,533112,MCX.NS,50.998
2014-08-19,2014,737.3,1320106,MCX.NS,50.998
2014-08-20,2014,728.6,502996,MCX.NS,50.998
2014-08-21,2014,742.0,1221458,MCX.NS,50.998
2014-08-22,2014,750.2,1214178,MCX.NS,50.998
2014-08-25,2014,725.4,582306,MCX.NS,50.998
2014-08-26,2014,711.2,371270,MCX.NS,50.998
2014-08-27,2014,746.0,3782222,MCX.NS,50.998
2014-08-28,2014,736.3,1381851,MCX.NS,50.998
2014-09-01,2014,743.0,468616,MCX.NS,50.998
2014-09-02,2014,745.9,590628,MCX.NS,50.998
2014-09-03,2014,734.4,350904,MCX.NS,50.998
2014-09-04,2014,721.8,393077,MCX.NS,50.998
2014-09-05,2014,730.2,458489,MCX.NS,50.998
2014-09-08,2014,713.1,697307,MCX.NS,50.998
2014-09-09,2014,707.4,1339349,MCX.NS,50.998
2014-09-10,2014,711.5,439901,MCX.NS,50.998
2014-09-11,2014,716.9,326155,MCX.NS,50.998
2014-09-12,2014,711.3,243176,MCX.NS,50.998
2014-09-15,2014,716.1,338356,MCX.NS,50.998
2014-09-16,2014,705.3,822479,MCX.NS,50.998
2014-09-17,2014,717.2,388754,MCX.NS,50.998
2014-09-18,2014,740.8,769087,MCX.NS,50.998
2014-09-19,2014,728.6,285543,MCX.NS,50.998
2014-09-22,2014,721.9,331845,MCX.NS,50.998
2014-09-23,2014,706.0,368297,MCX.NS,50.998
2014-09-24,2014,702.4,305592,MCX.NS,50.998
2014-09-25,2014,677.8,511496,MCX.NS,50.998
2014-09-26,2014,688.8,626206,MCX.NS,50.998
2014-09-29,2014,713.7,685396,MCX.NS,50.998
2014-09-30,2014,699.6,524640,MCX.NS,50.998
2014-10-01,2014,694.6,277041,MCX.NS,50.998
2014-10-07,2014,684.2,229884,MCX.NS,50.998
2014-10-08,2014,664.3,268826,MCX.NS,50.998
2014-10-09,2014,672.7,211565,MCX.NS,50.998
2014-10-10,2014,673.9,835031,MCX.NS,50.998
2014-10-13,2014,674.8,193461,MCX.NS,50.998
2014-10-14,2014,669.1,154836,MCX.NS,50.998
2014-10-15,2014,669.1,0,MCX.NS,50.998
2014-10-16,2014,655.0,478344,MCX.NS,50.998
2014-10-17,2014,660.6,386679,MCX.NS,50.998
2014-10-20,2014,654.3,276152,MCX.NS,50.998
2014-10-21,2014,691.6,1784560,MCX.NS,50.998
2014-10-22,2014,690.2,722885,MCX.NS,50.998
2014-10-27,2014,715.3,924987,MCX.NS,50.998
2014-10-28,2014,714.2,327039,MCX.NS,50.998
2014-10-29,2014,721.3,371435,MCX.NS,50.998
2014-10-30,2014,724.1,271587,MCX.NS,50.998
2014-10-31,2014,726.9,290658,MCX.NS,50.998
2014-11-03,2014,731.8,278778,MCX.NS,50.998
2014-11-05,2014,761.9,1115720,MCX.NS,50.998
2014-11-07,2014,762.7,468021,MCX.NS,50.998
2014-11-10,2014,744.0,299487,MCX.NS,50.998
2014-11-11,2014,751.1,252780,MCX.NS,50.998
2014-11-12,2014,752.2,298903,MCX.NS,50.998
2014-11-13,2014,738.8,214306,MCX.NS,50.998
2014-11-14,2014,731.4,250551,MCX.NS,50.998
2014-11-17,2014,762.0,779960,MCX.NS,50.998
2014-11-18,2014,757.4,376940,MCX.NS,50.998
2014-11-19,2014,750.7,248654,MCX.NS,50.998
2014-11-20,2014,759.0,373785,MCX.NS,50.998
2014-11-21,2014,778.8,2447199,MCX.NS,50.998
2014-11-24,2014,770.0,588705,MCX.NS,50.998
2014-11-25,2014,753.7,353771,MCX.NS,50.998
2014-11-26,2014,755.9,486484,MCX.NS,50.998
2014-11-27,2014,768.9,413680,MCX.NS,50.998
2014-11-28,2014,759.1,216735,MCX.NS,50.998
2014-12-01,2014,762.5,363421,MCX.NS,50.998
2014-12-02,2014,757.7,256294,MCX.NS,50.998
2014-12-03,2014,780.1,1020459,MCX.NS,50.998
2014-12-04,2014,776.9,917580,MCX.NS,50.998
2014-12-05,2014,767.6,676555,MCX.NS,50.998
2014-12-08,2014,759.8,249926,MCX.NS,50.998
2014-12-09,2014,746.8,264458,MCX.NS,50.998
2014-12-10,2014,749.7,359179,MCX.NS,50.998
2014-12-11,2014,763.4,1432256,MCX.NS,50.998
2014-12-12,2014,756.0,380042,MCX.NS,50.998
2014-12-15,2014,748.5,220045,MCX.NS,50.998
2014-12-16,2014,713.9,397949,MCX.NS,50.998
2014-12-17,2014,732.8,507230,MCX.NS,50.998
2014-12-18,2014,732.5,379952,MCX.NS,50.998
2014-12-19,2014,738.8,365850,MCX.NS,50.998
2014-12-22,2014,746.0,262264,MCX.NS,50.998
2014-12-23,2014,739.0,229132,MCX.NS,50.998
2014-12-24,2014,738.1,140898,MCX.NS,50.998
2014-12-26,2014,727.9,169046,MCX.NS,50.998
2014-12-29,2014,736.4,313277,MCX.NS,50.998
2014-12-30,2014,733.7,151784,MCX.NS,50.998
2014-12-31,2014,736.5,128772,MCX.NS,50.998
2015-01-01,2015,795.2,1940176,MCX.NS,50.998
2015-01-02,2015,766.5,1729553,MCX.NS,50.998
2015-01-05,2015,763.1,428965,MCX.NS,50.998
2015-01-06,2015,746.5,402909,MCX.NS,50.998
2015-01-07,2015,748.1,544622,MCX.NS,50.998
2015-01-08,2015,746.0,489854,MCX.NS,50.998
2015-01-09,2015,737.2,302123,MCX.NS,50.998
2015-01-12,2015,752.6,513899,MCX.NS,50.998
2015-01-13,2015,755.2,459093,MCX.NS,50.998
2015-01-14,2015,744.3,150425,MCX.NS,50.998
2015-01-15,2015,745.2,349618,MCX.NS,50.998
2015-01-16,2015,743.1,217205,MCX.NS,50.998
2015-01-19,2015,751.6,232688,MCX.NS,50.998
2015-01-20,2015,763.8,963353,MCX.NS,50.998
2015-01-21,2015,759.1,294810,MCX.NS,50.998
2015-01-22,2015,759.7,311354,MCX.NS,50.998
2015-01-23,2015,761.6,536615,MCX.NS,50.998
2015-01-27,2015,759.0,230409,MCX.NS,50.998
2015-01-28,2015,748.6,320669,MCX.NS,50.998
2015-01-29,2015,765.6,807455,MCX.NS,50.998
2015-01-30,2015,770.7,696668,MCX.NS,50.998
2015-02-02,2015,764.0,308233,MCX.NS,50.998
2015-02-03,2015,755.8,202231,MCX.NS,50.998
2015-02-04,2015,751.6,181424,MCX.NS,50.998
2015-02-05,2015,753.8,491033,MCX.NS,50.998
2015-02-06,2015,744.1,217671,MCX.NS,50.998
2015-02-09,2015,744.0,170008,MCX.NS,50.998
2015-02-10,2015,737.0,284834,MCX.NS,50.998
2015-02-11,2015,745.4,130229,MCX.NS,50.998
2015-02-12,2015,749.4,192226,MCX.NS,50.998
2015-02-13,2015,752.4,621880,MCX.NS,50.998
2015-02-16,2015,825.9,2730061,MCX.NS,50.998
2015-02-18,2015,875.7,2755306,MCX.NS,50.998
2015-02-19,2015,858.1,893445,MCX.NS,50.998
2015-02-20,2015,851.6,647592,MCX.NS,50.998
2015-02-23,2015,903.6,2532538,MCX.NS,50.998
2015-02-24,2015,886.9,752729,MCX.NS,50.998
2015-02-25,2015,931.9,1672070,MCX.NS,50.998
2015-02-26,2015,908.8,602591,MCX.NS,50.998
2015-02-27,2015,922.5,623721,MCX.NS,50.998
2015-03-02,2015,1070.2,4073023,MCX.NS,50.998
2015-03-03,2015,1087.9,1811156,MCX.NS,50.998
2015-03-04,2015,1054.0,836013,MCX.NS,50.998
2015-03-05,2015,1072.7,715191,MCX.NS,50.998
2015-03-09,2015,1086.5,1009448,MCX.NS,50.998
2015-03-10,2015,1057.4,446572,MCX.NS,50.998
2015-03-11,2015,1037.6,423082,MCX.NS,50.998
2015-03-12,2015,1041.5,363262,MCX.NS,50.998
2015-03-13,2015,1009.0,379731,MCX.NS,50.998
2015-03-16,2015,996.6,258585,MCX.NS,50.998
2015-03-17,2015,995.4,303907,MCX.NS,50.998
2015-03-18,2015,1038.3,1307953,MCX.NS,50.998
2015-03-19,2015,1022.8,555712,MCX.NS,50.998
2015-03-20,2015,982.3,340174,MCX.NS,50.998
2015-03-23,2015,1026.8,712640,MCX.NS,50.998
2015-03-24,2015,1031.4,434358,MCX.NS,50.998
2015-03-25,2015,1025.2,323328,MCX.NS,50.998
2015-03-26,2015,990.3,329228,MCX.NS,50.998
2015-03-27,2015,987.5,348055,MCX.NS,50.998
2015-03-30,2015,993.9,306795,MCX.NS,50.998
2015-03-31,2015,982.1,460442,MCX.NS,50.998
2015-04-01,2015,1029.4,560310,MCX.NS,50.998
2015-04-06,2015,1009.9,381525,MCX.NS,50.998
2015-04-07,2015,984.3,709825,MCX.NS,50.998
2015-04-08,2015,994.4,413879,MCX.NS,50.998
2015-04-09,2015,982.6,257860,MCX.NS,50.998
2015-04-10,2015,1010.5,617206,MCX.NS,50.998
2015-04-13,2015,1024.4,538819,MCX.NS,50.998
2015-04-15,2015,999.7,237932,MCX.NS,50.998
2015-04-16,2015,986.3,215172,MCX.NS,50.998
2015-04-17,2015,979.1,191663,MCX.NS,50.998
2015-04-20,2015,951.1,272063,MCX.NS,50.998
2015-04-21,2015,926.1,200785,MCX.NS,50.998
2015-04-22,2015,943.1,322537,MCX.NS,50.998
2015-04-23,2015,935.2,310623,MCX.NS,50.998
2015-04-24,2015,895.2,241652,MCX.NS,50.998
2015-04-27,2015,860.2,284142,MCX.NS,50.998
2015-04-28,2015,888.1,395264,MCX.NS,50.998
2015-04-29,2015,897.6,304394,MCX.NS,50.998
2015-04-30,2015,913.7,264095,MCX.NS,50.998
2015-05-04,2015,929.8,164210,MCX.NS,50.998
2015-05-05,2015,896.9,191379,MCX.NS,50.998
2015-05-06,2015,864.5,287137,MCX.NS,50.998
2015-05-07,2015,849.1,211725,MCX.NS,50.998
2015-05-08,2015,858.8,286007,MCX.NS,50.998
2015-05-11,2015,887.1,261901,MCX.NS,50.998
2015-05-12,2015,852.6,194685,MCX.NS,50.998
2015-05-13,2015,915.5,553189,MCX.NS,50.998
2015-05-14,2015,921.2,381397,MCX.NS,50.998
2015-05-15,2015,967.2,1039834,MCX.NS,50.998
2015-05-18,2015,956.4,317537,MCX.NS,50.998
2015-05-19,2015,964.2,303078,MCX.NS,50.998
2015-05-20,2015,968.4,194082,MCX.NS,50.998
2015-05-21,2015,994.1,583113,MCX.NS,50.998
2015-05-22,2015,969.7,296086,MCX.NS,50.998
2015-05-25,2015,952.4,126468,MCX.NS,50.998
2015-05-26,2015,946.3,246886,MCX.NS,50.998
2015-05-27,2015,937.8,191465,MCX.NS,50.998
2015-05-28,2015,927.0,118660,MCX.NS,50.998
2015-05-29,2015,959.4,378154,MCX.NS,50.998
2015-06-01,2015,950.8,210399,MCX.NS,50.998
2015-06-02,2015,915.1,333985,MCX.NS,50.998
2015-06-03,2015,896.3,250482,MCX.NS,50.998
2015-06-04,2015,880.9,255721,MCX.NS,50.998
2015-06-05,2015,874.9,282446,MCX.NS,50.998
2015-06-08,2015,858.8,171666,MCX.NS,50.998
2015-06-09,2015,862.5,353402,MCX.NS,50.998
2015-06-10,2015,865.7,289421,MCX.NS,50.998
2015-06-11,2015,842.5,404956,MCX.NS,50.998
2015-06-12,2015,835.5,185018,MCX.NS,50.998
2015-06-15,2015,843.6,160009,MCX.NS,50.998
2015-06-16,2015,869.5,369351,MCX.NS,50.998
2015-06-17,2015,894.5,593780,MCX.NS,50.998
2015-06-18,2015,915.4,435144,MCX.NS,50.998
2015-06-19,2015,908.1,252676,MCX.NS,50.998
2015-06-22,2015,912.6,142605,MCX.NS,50.998
2015-06-23,2015,933.5,525608,MCX.NS,50.998
2015-06-24,2015,946.1,797227,MCX.NS,50.998
2015-06-25,2015,932.4,173243,MCX.NS,50.998
2015-06-26,2015,931.7,186055,MCX.NS,50.998
2015-06-29,2015,901.4,196250,MCX.NS,50.998
2015-06-30,2015,913.1,188268,MCX.NS,50.998
2015-07-01,2015,932.5,227144,MCX.NS,50.998
2015-07-02,2015,937.9,264510,MCX.NS,50.998
2015-07-03,2015,933.1,142514,MCX.NS,50.998
2015-07-06,2015,956.3,289495,MCX.NS,50.998
2015-07-07,2015,955.5,379167,MCX.NS,50.998
2015-07-08,2015,928.1,189772,MCX.NS,50.998
2015-07-09,2015,922.7,124932,MCX.NS,50.998
2015-07-10,2015,900.6,249017,MCX.NS,50.998
2015-07-13,2015,923.3,205395,MCX.NS,50.998
2015-07-14,2015,930.0,123631,MCX.NS,50.998
2015-07-15,2015,947.6,269364,MCX.NS,50.998
2015-07-16,2015,973.3,1394801,MCX.NS,50.998
2015-07-17,2015,973.5,249994,MCX.NS,50.998
2015-07-20,2015,958.8,157422,MCX.NS,50.998
2015-07-21,2015,965.6,431593,MCX.NS,50.998
2015-07-22,2015,1016.0,1030660,MCX.NS,50.998
2015-07-23,2015,994.8,514010,MCX.NS,50.998
2015-07-24,2015,985.3,162544,MCX.NS,50.998
2015-07-27,2015,979.5,146601,MCX.NS,50.998
2015-07-28,2015,983.2,194556,MCX.NS,50.998
2015-07-29,2015,991.3,167208,MCX.NS,50.998
2015-07-30,2015,985.9,129593,MCX.NS,50.998
2015-07-31,2015,993.5,283906,MCX.NS,50.998
2015-08-03,2015,990.1,186038,MCX.NS,50.998
2015-08-04,2015,971.7,161447,MCX.NS,50.998
2015-08-05,2015,1000.8,518574,MCX.NS,50.998
2015-08-06,2015,986.0,179836,MCX.NS,50.998
2015-08-07,2015,978.0,167759,MCX.NS,50.998
2015-08-10,2015,955.4,293435,MCX.NS,50.998
2015-08-11,2015,947.5,120998,MCX.NS,50.998
2015-08-12,2015,910.9,160895,MCX.NS,50.998
2015-08-13,2015,919.9,115973,MCX.NS,50.998
2015-08-14,2015,938.6,106301,MCX.NS,50.998
2015-08-17,2015,937.2,85099,MCX.NS,50.998
2015-08-18,2015,954.7,111527,MCX.NS,50.998
2015-08-19,2015,952.7,230944,MCX.NS,50.998
2015-08-20,2015,960.1,319316,MCX.NS,50.998
2015-08-21,2015,936.6,164617,MCX.NS,50.998
2015-08-24,2015,856.4,410151,MCX.NS,50.998
2015-08-25,2015,873.8,498391,MCX.NS,50.998
2015-08-26,2015,868.7,177948,MCX.NS,50.998
2015-08-27,2015,902.6,218956,MCX.NS,50.998
2015-08-28,2015,881.9,160825,MCX.NS,50.998
2015-08-31,2015,880.7,84088,MCX.NS,50.998
2015-09-01,2015,853.2,157631,MCX.NS,50.998
2015-09-02,2015,844.1,83092,MCX.NS,50.998
2015-09-03,2015,871.2,148438,MCX.NS,50.998
2015-09-04,2015,826.5,228830,MCX.NS,50.998
2015-09-07,2015,804.4,218599,MCX.NS,50.998
2015-09-08,2015,831.8,157871,MCX.NS,50.998
2015-09-09,2015,834.6,116308,MCX.NS,50.998
2015-09-10,2015,837.1,152372,MCX.NS,50.998
2015-09-11,2015,832.4,116055,MCX.NS,50.998
2015-09-14,2015,835.8,64708,MCX.NS,50.998
2015-09-15,2015,830.4,185822,MCX.NS,50.998
2015-09-16,2015,851.9,150711,MCX.NS,50.998
2015-09-18,2015,842.3,176722,MCX.NS,50.998
2015-09-21,2015,837.7,73704,MCX.NS,50.998
2015-09-22,2015,830.8,80234,MCX.NS,50.998
2015-09-23,2015,815.4,138001,MCX.NS,50.998
2015-09-24,2015,829.5,179306,MCX.NS,50.998
2015-09-28,2015,841.7,600844,MCX.NS,50.998
2015-09-29,2015,850.1,467284,MCX.NS,50.998
2015-09-30,2015,828.7,278634,MCX.NS,50.998
2015-10-01,2015,816.7,190194,MCX.NS,50.998
2015-10-05,2015,803.8,248545,MCX.NS,50.998
2015-10-06,2015,809.8,362013,MCX.NS,50.998
2015-10-07,2015,839.3,456243,MCX.NS,50.998
2015-10-08,2015,849.9,375292,MCX.NS,50.998
2015-10-09,2015,843.9,220000,MCX.NS,50.998
2015-10-12,2015,835.2,82844,MCX.NS,50.998
2015-10-13,2015,837.3,147562,MCX.NS,50.998
2015-10-14,2015,826.8,86025,MCX.NS,50.998
2015-10-15,2015,824.0,144767,MCX.NS,50.998
2015-10-16,2015,819.6,95128,MCX.NS,50.998
2015-10-19,2015,827.7,89726,MCX.NS,50.998
2015-10-20,2015,828.6,140609,MCX.NS,50.998
2015-10-21,2015,825.8,97101,MCX.NS,50.998
2015-10-23,2015,816.3,148110,MCX.NS,50.998
2015-10-26,2015,805.2,151226,MCX.NS,50.998
2015-10-27,2015,803.3,88196,MCX.NS,50.998
2015-10-28,2015,806.7,138030,MCX.NS,50.998
2015-10-29,2015,803.3,174358,MCX.NS,50.998
2015-10-30,2015,788.2,217271,MCX.NS,50.998
2015-11-02,2015,784.3,91638,MCX.NS,50.998
2015-11-03,2015,793.1,133038,MCX.NS,50.998
2015-11-04,2015,787.0,69130,MCX.NS,50.998
2015-11-05,2015,770.6,78369,MCX.NS,50.998
2015-11-06,2015,760.0,74068,MCX.NS,50.998
2015-11-09,2015,741.1,176384,MCX.NS,50.998
2015-11-10,2015,735.8,124199,MCX.NS,50.998
2015-11-13,2015,741.0,63416,MCX.NS,50.998
2015-11-16,2015,737.1,70922,MCX.NS,50.998
2015-11-17,2015,775.3,574313,MCX.NS,50.998
2015-11-18,2015,757.5,171009,MCX.NS,50.998
2015-11-19,2015,758.6,76530,MCX.NS,50.998
2015-11-20,2015,768.9,200541,MCX.NS,50.998
2015-11-23,2015,758.6,92932,MCX.NS,50.998
2015-11-24,2015,757.0,68401,MCX.NS,50.998
2015-11-26,2015,768.5,183630,MCX.NS,50.998
2015-11-27,2015,766.6,74795,MCX.NS,50.998
2015-11-30,2015,765.8,76847,MCX.NS,50.998
2015-12-01,2015,777.7,241546,MCX.NS,50.998
2015-12-02,2015,767.7,85876,MCX.NS,50.998
2015-12-03,2015,769.0,121420,MCX.NS,50.998
2015-12-04,2015,756.7,98233,MCX.NS,50.998
2015-12-07,2015,744.7,72951,MCX.NS,50.998
2015-12-08,2015,724.2,98145,MCX.NS,50.998
2015-12-09,2015,705.4,110803,MCX.NS,50.998
2015-12-10,2015,726.2,149305,MCX.NS,50.998
2015-12-11,2015,720.2,97965,MCX.NS,50.998
2015-12-14,2015,695.8,294466,MCX.NS,50.998
2015-12-15,2015,702.6,155393,MCX.NS,50.998
2015-12-16,2015,712.1,260042,MCX.NS,50.998
2015-12-17,2015,708.5,167150,MCX.NS,50.998
2015-12-18,2015,708.9,103093,MCX.NS,50.998
2015-12-21,2015,713.7,107586,MCX.NS,50.998
2015-12-22,2015,756.7,814575,MCX.NS,50.998
2015-12-23,2015,749.4,222437,MCX.NS,50.998
2015-12-24,2015,761.9,472163,MCX.NS,50.998
2015-12-28,2015,778.8,321775,MCX.NS,50.998
2015-12-29,2015,791.5,882385,MCX.NS,50.998
2015-12-30,2015,797.6,912249,MCX.NS,50.998
2015-12-31,2015,818.6,727233,MCX.NS,50.998
2016-01-01,2016,819.7,242647,MCX.NS,50.998
2016-01-04,2016,808.9,213714,MCX.NS,50.998
2016-01-05,2016,794.1,158961,MCX.NS,50.998
2016-01-06,2016,800.9,288723,MCX.NS,50.998
2016-01-07,2016,786.5,266817,MCX.NS,50.998
2016-01-08,2016,795.7,176504,MCX.NS,50.998
2016-01-11,2016,796.4,207686,MCX.NS,50.998
2016-01-12,2016,790.8,120864,MCX.NS,50.998
2016-01-13,2016,769.8,239812,MCX.NS,50.998
2016-01-14,2016,763.0,159019,MCX.NS,50.998
2016-01-15,2016,736.9,117091,MCX.NS,50.998
2016-01-18,2016,720.2,205544,MCX.NS,50.998
2016-01-19,2016,729.4,139300,MCX.NS,50.998
2016-01-20,2016,730.3,217882,MCX.NS,50.998
2016-01-21,2016,725.4,105414,MCX.NS,50.998
2016-01-22,2016,734.7,125004,MCX.NS,50.998
2016-01-25,2016,741.7,63982,MCX.NS,50.998
2016-01-27,2016,746.5,76008,MCX.NS,50.998
2016-01-28,2016,741.6,39393,MCX.NS,50.998
2016-01-29,2016,755.7,79048,MCX.NS,50.998
2016-02-01,2016,770.4,118567,MCX.NS,50.998
2016-02-02,2016,745.9,73668,MCX.NS,50.998
2016-02-03,2016,719.3,100759,MCX.NS,50.998
2016-02-04,2016,720.4,214543,MCX.NS,50.998
2016-02-05,2016,720.4,249840,MCX.NS,50.998
2016-02-08,2016,721.6,55265,MCX.NS,50.998
2016-02-09,2016,712.8,128016,MCX.NS,50.998
2016-02-10,2016,709.6,104332,MCX.NS,50.998
2016-02-11,2016,675.7,129495,MCX.NS,50.998
2016-02-12,2016,666.3,222758,MCX.NS,50.998
2016-02-15,2016,670.5,86177,MCX.NS,50.998
2016-02-16,2016,654.6,127242,MCX.NS,50.998
2016-02-17,2016,661.1,72809,MCX.NS,50.998
2016-02-18,2016,654.8,126535,MCX.NS,50.998
2016-02-19,2016,660.8,54510,MCX.NS,50.998
2016-02-22,2016,701.9,219592,MCX.NS,50.998
2016-02-23,2016,698.0,207015,MCX.NS,50.998
2016-02-24,2016,689.8,139769,MCX.NS,50.998
2016-02-25,2016,682.5,67195,MCX.NS,50.998
2016-02-26,2016,681.2,89135,MCX.NS,50.998
2016-02-29,2016,719.5,804139,MCX.NS,50.998
2016-03-01,2016,711.4,243834,MCX.NS,50.998
2016-03-02,2016,725.6,195263,MCX.NS,50.998
2016-03-03,2016,724.8,122859,MCX.NS,50.998
2016-03-04,2016,742.7,226292,MCX.NS,50.998
2016-03-08,2016,753.1,185790,MCX.NS,50.998
2016-03-09,2016,733.3,204328,MCX.NS,50.998
2016-03-10,2016,753.1,235802,MCX.NS,50.998
2016-03-11,2016,745.1,90361,MCX.NS,50.998
2016-03-14,2016,760.9,150893,MCX.NS,50.998
2016-03-15,2016,748.3,57271,MCX.NS,50.998
2016-03-16,2016,733.9,120997,MCX.NS,50.998
2016-03-17,2016,725.8,108106,MCX.NS,50.998
2016-03-18,2016,722.3,123908,MCX.NS,50.998
2016-03-21,2016,746.7,176878,MCX.NS,50.998
2016-03-22,2016,749.5,562101,MCX.NS,50.998
2016-03-23,2016,751.8,131091,MCX.NS,50.998
2016-03-28,2016,736.4,145315,MCX.NS,50.998
2016-03-29,2016,727.8,145762,MCX.NS,50.998
2016-03-30,2016,736.9,97809,MCX.NS,50.998
2016-03-31,2016,739.8,94692,MCX.NS,50.998
2016-04-01,2016,737.5,69052,MCX.NS,50.998
2016-04-04,2016,735.4,103530,MCX.NS,50.998
2016-04-05,2016,727.2,68872,MCX.NS,50.998
2016-04-06,2016,734.9,91427,MCX.NS,50.998
2016-04-07,2016,729.9,84206,MCX.NS,50.998
2016-04-08,2016,721.4,83212,MCX.NS,50.998
2016-04-11,2016,724.2,113531,MCX.NS,50.998
2016-04-12,2016,723.5,113906,MCX.NS,50.998
2016-04-13,2016,738.7,502852,MCX.NS,50.998
2016-04-18,2016,734.3,306800,MCX.NS,50.998
2016-04-20,2016,740.4,489643,MCX.NS,50.998
2016-04-21,2016,751.9,772875,MCX.NS,50.998
2016-04-22,2016,769.3,746530,MCX.NS,50.998
2016-04-25,2016,780.6,340913,MCX.NS,50.998
2016-04-26,2016,781.1,240392,MCX.NS,50.998
2016-04-27,2016,788.7,310437,MCX.NS,50.998
2016-04-28,2016,776.9,119143,MCX.NS,50.998
2016-04-29,2016,777.7,142612,MCX.NS,50.998
2016-05-02,2016,804.1,448834,MCX.NS,50.998
2016-05-03,2016,801.1,456975,MCX.NS,50.998
2016-05-04,2016,783.0,251620,MCX.NS,50.998
2016-05-05,2016,810.8,532713,MCX.NS,50.998
2016-05-06,2016,785.8,562330,MCX.NS,50.998
2016-05-09,2016,786.3,179430,MCX.NS,50.998
2016-05-10,2016,779.0,77992,MCX.NS,50.998
2016-05-11,2016,777.3,100824,MCX.NS,50.998
2016-05-12,2016,787.0,419417,MCX.NS,50.998
2016-05-13,2016,773.7,93763,MCX.NS,50.998
2016-05-16,2016,769.0,68354,MCX.NS,50.998
2016-05-17,2016,769.7,69280,MCX.NS,50.998
2016-05-18,2016,768.5,63915,MCX.NS,50.998
2016-05-19,2016,755.9,95190,MCX.NS,50.998
2016-05-20,2016,757.8,53797,MCX.NS,50.998
2016-05-23,2016,813.9,1359708,MCX.NS,50.998
2016-05-24,2016,807.0,170823,MCX.NS,50.998
2016-05-25,2016,815.1,147012,MCX.NS,50.998
2016-05-26,2016,824.7,219224,MCX.NS,50.998
2016-05-27,2016,852.3,540367,MCX.NS,50.998
2016-05-30,2016,844.8,97879,MCX.NS,50.998
2016-05-31,2016,847.4,167145,MCX.NS,50.998
2016-06-01,2016,883.1,514715,MCX.NS,50.998
2016-06-02,2016,870.3,235714,MCX.NS,50.998
2016-06-03,2016,860.3,266406,MCX.NS,50.998
2016-06-06,2016,869.6,72803,MCX.NS,50.998
2016-06-07,2016,869.9,97895,MCX.NS,50.998
2016-06-08,2016,870.3,80373,MCX.NS,50.998
2016-06-09,2016,878.4,188028,MCX.NS,50.998
2016-06-10,2016,865.5,251998,MCX.NS,50.998
2016-06-13,2016,855.9,198379,MCX.NS,50.998
2016-06-14,2016,877.4,187295,MCX.NS,50.998
2016-06-15,2016,884.8,260682,MCX.NS,50.998
2016-06-16,2016,878.3,222539,MCX.NS,50.998
2016-06-17,2016,883.7,329602,MCX.NS,50.998
2016-06-20,2016,868.9,107137,MCX.NS,50.998
2016-06-21,2016,871.4,64598,MCX.NS,50.998
2016-06-22,2016,861.3,68150,MCX.NS,50.998
2016-06-23,2016,867.0,61158,MCX.NS,50.998
2016-06-24,2016,848.8,190272,MCX.NS,50.998
2016-06-27,2016,849.6,108105,MCX.NS,50.998
2016-06-28,2016,883.8,698836,MCX.NS,50.998
2016-06-29,2016,883.5,172332,MCX.NS,50.998
2016-06-30,2016,885.0,267159,MCX.NS,50.998
2016-07-01,2016,892.2,246577,MCX.NS,50.998
2016-07-04,2016,905.4,251699,MCX.NS,50.998
2016-07-05,2016,892.3,107438,MCX.NS,50.998
2016-07-07,2016,921.3,295495,MCX.NS,50.998
2016-07-08,2016,941.8,400393,MCX.NS,50.998
2016-07-11,2016,949.7,197351,MCX.NS,50.998
2016-07-12,2016,959.9,208914,MCX.NS,50.998
2016-07-13,2016,939.7,142055,MCX.NS,50.998
2016-07-14,2016,926.9,71225,MCX.NS,50.998
2016-07-15,2016,900.7,133019,MCX.NS,50.998
